5340	5	27	32	22	9	26	34	24	30	28	34	6	3	33	34	39	31	31	26	25
5341	23	5	36	30	15	2	39	35	19	9	29	27	26	1	10	8	37	24	13	1
5342	30	18	37	17	13	34	39	28	30	15	34	6	27	29	24	15	18	12	3	11
5343	36	25	7	37	10	7	29	38	9	24	1	23	16	6	32	2	19	26	15	5
5344	5	31	12	32	18	23	26	7	13	30	31	33	24	10	15	30	38	24	3	4
5345	27	30	16	28	3	30	33	2	12	8	30	14	6	10	35	3	9	24	3	22
5346	29	10	5	3	30	16	24	6	38	19	20	25	8	12	15	13	16	36	25	15
5347	12	6	4	36	8	14	26	26	28	12	25	31	20	3	18	26	28	11	15	3
5348	25	16	13	24	24	26	3	33	2	7	27	28	13	32	30	6	5	7	31	11
5349	9	2	29	31	6	16	10	26	21	39	9	12	7	35	39	30	25	7	2	32
5350	19	24	28	29	32	35	19	20	3	29	2	34	24	14	5	14	16	31	29	27
5351	29	9	13	12	6	2	39	19	21	36	18	12	19	12	39	15	21	8	18	34
5352	28	28	27	38	24	36	32	15	39	10	21	8	17	25	7	30	24	34	7	34
5353	38	21	23	31	15	39	8	35	10	9	9	28	19	21	6	13	4	21	21	26
5354	4	29	35	33	25	36	12	5	14	12	28	31	39	33	17	3	27	1	1	28
5355	9	4	13	8	33	10	13	32	5	12	30	37	3	38	17	7	7	28	16	17
5356	13	14	8	11	14	18	8	16	29	30	5	23	33	30	20	28	30	12	6	9
5357	35	26	12	25	38	12	18	35	10	18	35	13	7	27	8	8	18	39	21	25
5358	9	24	31	16	39	19	8	7	11	7	6	39	24	4	28	18	8	11	36	29
5359	17	16	3	6	5	25	22	4	26	35	18	3	29	6	38	7	28	27	18	15
5360	22	27	23	13	13	10	37	8	14	7	10	30	12	14	4	24	6	25	17	35
5361	20	14	10	29	2	11	29	35	38	8	23	19	32	22	30	22	28	18	18	11
5362	25	25	3	30	34	22	34	25	24	37	10	30	1	30	34	13	27	19	25	33
5363	25	38	21	10	12	14	17	14	7	11	9	26	19	26	33	11	16	18	10	2
5364	13	32	7	28	22	1	15	21	13	7	37	11	15	15	9	10	4	21	19	25
5365	28	35	26	25	32	20	28	29	5	26	16	18	33	23	30	17	28	18	13	19
5366	17	22	18	11	2	8	12	16	24	25	37	9	10	25	8	20	33	7	34	15
5367	18	12	13	11	26	16	34	17	24	36	29	25	14	17	7	10	35	23	20	3
5368	19	10	35	7	7	12	27	3	20	11	12	25	13	5	26	6	31	7	24	33
5369	38	14	18	32	17	5	5	13	5	15	34	1	30	24	32	8	30	22	16	5
5370	30	37	9	7	4	3	28	23	25	30	1	35	26	18	17	5	32	2	21	1
5371	23	12	16	12	15	28	23	30	30	34	32	30	28	18	29	11	37	9	5	11
5372	5	16	6	39	4	23	26	34	9	20	29	36	21	37	4	21	11	26	20	36
5373	31	35	6	20	14	7	4	18	30	30	34	28	16	24	17	21	15	4	2	39
5374	31	10	26	4	23	26	4	35	6	4	35	19	15	18	24	12	2	16	18	26
5375	21	9	14	26	30	24	38	9	13	17	25	29	15	4	26	28	39	12	16	32
5376	1	30	22	35	7	9	12	35	8	9	4	19	28	31	11	1	2	23	11	22
5377	18	14	12	39	24	28	26	32	34	19	4	28	21	34	3	14	4	11	33	17
5378	18	5	32	19	25	25	5	34	2	10	37	13	8	25	17	2	38	6	22	11
5379	17	19	21	21	12	21	11	30	27	26	6	25	30	28	15	2	14	11	2	30
5380	7	18	28	30	21	13	22	28	7	8	8	19	38	35	30	38	27	30	30	21
5381	39	7	12	14	28	2	4	16	28	12	19	19	18	5	20	24	22	28	1	8
5382	30	36	30	8	37	38	25	18	6	24	2	22	7	39	18	32	31	2	14	3
5383	3	25	20	26	24	3	34	29	36	15	30	3	36	6	15	27	4	6	16	32
5384	12	31	19	28	24	29	2	12	18	22	18	37	2	25	10	30	11	21	15	21
5385	34	19	39	28	27	36	12	5	5	14	6	35	30	29	32	24	22	13	16	37
5386	10	32	26	4	5	26	37	38	10	17	10	2	10	8	32	20	10	11	14	4
5387	25	36	26	13	28	3	13	3	16	36	29	29	14	5	30	37	30	9	25	16
5388	34	20	24	29	28	7	23	12	20	5	6	15	25	5	28	9	24	10	29	12
5389	25	18	18	22	38	25	18	26	25	6	6	27	8	15	39	13	10	4	17	21
5390	9	22	13	9	30	3	39	2	5	27	39	15	17	10	15	8	10	14	23	23
5391	11	31	34	37	3	1	10	26	24	5	19	23	19	14	28	30	18	24	17	26
5392	17	11	38	23	30	30	7	37	16	14	22	27	1	11	4	25	15	15	39	11
5393	30	11	30	8	5	36	28	30	25	36	8	11	22	15	19	2	32	26	9	21
5394	10	24	13	32	18	20	10	31	39	29	14	9	25	36	19	2	15	22	12	26
5395	32	16	12	7	22	36	9	31	2	1	17	35	14	5	39	24	37	25	5	9
5396	31	29	37	29	19	3	33	9	35	14	2	31	19	1	2	11	28	10	30	17
5397	34	25	35	25	39	17	6	38	33	3	22	21	24	12	4	2	36	12	29	30
5398	25	34	20	24	3	21	27	9	39	22	34	11	38	7	10	28	11	36	22	36
5399	26	9	26	5	22	17	30	5	34	10	5	36	35	25	16	8	17	15	20	24
5400	31	7	17	25	1	6	28	3	20	25	29	17	1	9	5	19	13	18	17	38
5401	12	37	39	14	39	20	37	10	5	39	32	10	25	21	14	25	26	23	14	31
5402	2	29	37	26	39	38	15	36	23	27	21	39	18	2	20	13	37	30	29	4
5403	14	1	37	17	28	1	16	15	34	6	12	8	39	19	5	23	1	26	2	36
5404	30	36	24	30	4	3	38	26	5	11	3	18	20	14	37	7	1	5	38	2
5405	19	21	33	2	25	20	38	21	18	35	38	7	35	37	6	24	38	33	30	35
5406	5	26	36	5	26	2	29	35	7	10	14	36	11	17	17	7	6	10	3	27
5407	35	10	20	19	20	32	38	18	19	10	4	12	1	1	12	23	14	27	19	19
5408	2	12	6	30	19	38	38	23	26	27	14	6	25	6	9	21	17	36	30	31
5409	19	15	37	15	11	8	35	29	34	28	19	30	12	21	9	34	3	25	15	22
5410	28	33	33	36	14	11	23	7	14	14	1	31	20	27	30	3	15	36	34	3
5411	11	1	14	27	9	32	8	27	17	8	9	19	35	31	33	9	23	34	3	21
5412	18	24	15	33	15	22	25	31	32	34	34	32	4	37	1	21	12	37	6	36
5413	15	23	22	2	26	8	17	1	37	17	21	29	32	8	27	37	1	13	29	16
5414	38	37	36	18	12	7	1	19	13	28	36	6	3	36	39	8	34	1	12	38
5415	32	31	33	27	34	24	29	22	16	25	19	30	32	34	2	25	21	13	24	33
5416	13	30	26	33	36	11	35	12	14	31	39	16	5	2	36	16	23	21	14	4
5417	11	11	9	6	28	10	18	7	23	17	18	5	13	1	14	16	20	9	38	4
5418	16	35	24	19	22	32	34	39	18	15	21	7	34	19	18	14	39	15	14	3
5419	17	17	1	10	28	16	37	38	5	11	3	1	28	3	28	19	15	5	36	25
5420	31	28	9	7	16	10	35	10	5	34	28	22	18	34	4	31	30	15	21	26
5421	15	28	30	24	13	30	35	25	15	14	33	35	23	7	39	4	12	7	9	38
5422	12	36	30	39	27	19	39	9	38	6	14	30	29	13	28	30	38	5	32	22
5423	13	17	6	11	33	1	30	26	27	22	26	22	38	18	26	3	10	21	33	17
5424	8	13	16	8	38	19	14	18	32	7	14	35	18	4	9	6	6	5	5	15
5425	23	9	14	22	10	8	17	29	27	9	21	18	9	36	14	27	14	17	13	21
5426	2	28	36	1	10	24	20	33	22	5	35	37	25	17	20	35	35	13	15	24
5427	22	30	34	27	25	35	31	39	15	2	18	18	39	28	18	25	32	33	18	27
5428	17	15	3	28	7	18	37	17	32	39	37	14	38	3	27	19	34	17	35	19
5429	38	15	39	5	23	30	20	17	25	14	39	12	18	14	13	11	8	36	14	22
5430	21	9	7	17	31	10	33	24	38	11	16	1	22	13	36	26	5	28	33	7
5431	4	3	39	29	7	36	23	8	23	31	35	29	32	13	17	30	32	35	18	32
5432	29	18	27	14	23	31	11	18	12	19	21	9	1	17	13	17	14	4	1	9
5433	15	32	11	2	29	18	25	29	9	29	38	12	33	14	28	25	3	6	10	14
5434	39	18	22	22	11	36	16	6	5	23	14	26	18	9	7	17	9	10	24	20
5435	22	6	6	6	2	28	37	23	26	9	21	37	15	30	32	15	22	27	3	4
5436	25	18	33	26	1	7	35	34	17	9	35	11	8	18	33	3	18	34	23	37
5437	18	35	1	29	21	39	25	26	6	13	19	23	39	7	7	39	27	16	34	13
5438	3	6	37	33	20	31	7	26	36	2	14	29	29	15	6	5	39	17	7	27
5439	33	12	31	25	34	31	9	35	23	4	35	34	4	8	6	25	8	22	24	2
5440	5	12	28	8	2	30	24	29	24	16	34	14	25	14	17	2	4	4	31	3
5441	29	18	16	38	29	35	12	5	17	5	29	20	36	38	18	30	7	16	14	30
5442	19	17	37	4	9	17	30	2	23	25	35	20	4	33	11	5	10	28	24	26
5443	12	9	2	7	3	39	39	17	26	13	14	8	7	9	24	29	32	35	30	22
5444	2	36	24	2	4	8	12	11	28	35	3	3	28	35	22	13	33	21	31	19
5445	11	28	1	8	19	22	7	21	2	34	15	8	31	22	27	17	30	14	23	3
5446	38	11	31	18	29	31	11	28	25	34	21	8	31	39	8	18	11	18	13	1
5447	8	18	32	19	20	33	5	30	38	5	15	6	33	36	29	3	3	28	25	1
5448	26	14	11	6	17	28	18	18	25	9	20	3	6	22	9	17	20	15	6	14
5449	15	2	3	23	31	6	36	31	11	37	29	14	18	3	4	8	31	13	37	31
5450	33	9	8	32	13	31	28	32	39	10	2	12	35	8	37	14	14	21	4	21
5451	15	14	31	11	23	34	1	22	34	3	25	3	24	25	7	26	5	39	26	16
5452	26	6	12	5	19	1	16	35	31	38	2	6	22	36	27	22	12	39	34	27
5453	16	14	10	38	24	11	19	20	38	16	10	10	13	20	39	34	30	27	14	32
5454	26	10	15	2	25	31	12	25	29	5	10	17	16	28	6	39	24	9	25	7
5455	24	24	33	30	18	35	28	9	7	20	38	14	24	33	11	2	6	38	18	36
5456	32	34	32	28	2	20	29	13	28	14	31	31	14	15	4	27	10	5	29	30
5457	33	32	35	29	4	23	24	18	16	13	16	34	1	24	38	27	28	29	29	12
5458	6	16	31	11	1	24	38	38	18	28	21	8	15	10	31	18	4	16	36	19
5459	32	22	4	5	20	6	20	29	1	2	37	25	3	28	12	35	24	39	27	32
5460	38	6	31	10	15	31	18	14	5	2	31	31	23	9	28	33	32	38	16	14
5461	32	20	38	36	25	8	7	17	33	37	39	11	13	34	18	15	18	30	28	34
5462	39	3	9	1	21	23	11	15	39	17	2	20	5	7	35	31	17	13	1	14
5463	39	17	13	1	3	36	17	23	31	30	6	7	13	8	18	39	35	8	4	13
5464	1	33	4	25	1	16	26	17	25	32	1	6	6	5	18	28	1	21	22	8
5465	21	37	33	20	38	20	9	2	38	2	37	31	36	38	11	37	34	35	8	14
5466	37	32	11	28	31	34	3	15	2	8	27	9	11	19	9	25	15	32	26	20
5467	33	38	37	22	7	38	31	18	33	8	33	9	12	7	11	35	37	35	4	14
5468	5	12	32	11	13	15	15	1	19	32	21	10	26	19	16	34	5	30	15	1
5469	5	12	15	31	39	12	7	20	33	25	26	34	1	19	21	4	27	2	37	9
5470	29	3	10	1	15	9	20	12	13	39	37	16	13	35	20	17	30	21	6	26
5471	32	37	32	28	17	28	39	9	3	25	32	11	14	15	11	38	4	6	14	3
5472	37	27	29	29	12	38	4	29	33	35	18	34	30	16	33	38	4	16	35	21
5473	31	39	15	39	1	24	25	17	3	16	11	16	10	8	31	29	27	3	11	4
5474	5	21	26	10	38	23	4	32	35	36	21	32	24	23	37	15	8	20	27	13
5475	37	1	21	1	18	13	2	34	37	30	12	1	35	20	34	23	38	13	27	30
5476	9	34	29	10	34	17	3	37	25	1	10	27	33	27	23	13	33	10	21	37
5477	10	1	12	23	33	25	20	30	27	20	9	25	18	21	1	4	12	29	34	6
5478	11	3	23	3	19	32	9	5	14	16	19	13	11	16	9	14	10	24	15	28
5479	20	25	27	5	35	7	35	16	36	3	29	22	19	7	12	1	31	34	12	19
5480	6	17	28	5	14	3	20	13	31	34	3	17	33	14	2	32	5	6	22	19
5481	10	18	23	30	29	24	38	2	32	13	35	35	8	39	12	4	39	30	24	22
5482	1	14	1	34	19	19	10	14	39	9	1	3	21	19	39	20	5	39	6	15
5483	24	33	3	33	36	36	6	32	8	38	28	35	7	8	35	24	17	13	3	2
5484	34	10	6	19	33	38	38	1	20	5	32	5	17	35	18	16	24	20	3	6
5485	29	26	7	35	30	14	5	38	8	24	8	36	9	37	7	27	16	31	29	21
5486	35	24	12	21	19	23	26	31	27	33	10	28	3	14	25	31	29	39	27	5
5487	36	5	9	37	3	38	37	16	39	3	33	29	25	12	23	21	37	31	6	7
5488	9	33	17	29	7	35	13	18	28	10	31	19	15	20	2	33	39	26	10	32
5489	35	7	27	23	24	4	30	12	18	12	26	2	22	11	14	16	37	15	27	1
5490	6	36	17	17	18	31	29	3	36	15	25	33	30	39	31	29	20	27	11	33
5491	4	19	5	39	31	9	19	37	11	33	25	20	24	13	37	8	35	20	20	36
5492	16	31	21	8	28	6	2	28	23	3	10	26	6	30	4	17	15	4	11	20
5493	24	10	22	30	30	6	18	35	17	17	30	39	20	22	9	26	30	30	26	39
5494	18	14	24	34	4	2	24	38	3	10	8	17	38	15	28	2	6	35	34	2
5495	19	36	18	29	7	8	28	39	36	8	21	23	15	12	20	2	5	2	25	24
5496	25	25	22	26	38	10	32	24	36	14	25	5	16	12	27	39	24	1	14	27
5497	17	14	25	11	3	25	37	11	15	32	19	25	2	10	7	22	27	31	8	36
5498	13	7	28	31	30	7	14	14	7	16	31	1	1	31	16	23	38	12	16	9
5499	32	37	5	12	29	34	23	32	20	6	10	20	25	9	19	37	4	14	33	11
5500	21	28	20	19	9	28	1	27	1	19	10	14	6	1	36	8	34	7	30	31
5501	39	26	33	20	15	36	21	11	34	37	28	19	24	37	34	9	23	37	30	27
5502	24	39	38	12	28	23	11	7	20	4	31	23	18	36	34	18	17	17	32	23
5503	22	32	27	16	28	39	25	27	9	3	6	13	39	35	37	8	21	18	26	1
5504	11	28	10	10	29	7	1	7	11	25	30	3	32	35	37	12	23	16	37	33
5505	22	34	25	28	12	3	34	25	28	27	1	27	21	8	18	1	35	24	28	4
5506	24	16	14	1	12	18	25	9	17	34	25	38	23	3	15	39	7	37	36	3
5507	33	1	19	8	6	4	6	22	33	18	21	4	4	10	32	19	38	11	23	17
5508	4	10	8	13	26	36	10	39	36	9	34	39	9	30	19	34	3	11	34	29
5509	8	33	26	1	21	32	12	1	23	24	38	37	10	6	2	20	34	18	31	10
5510	25	25	23	13	20	10	1	32	33	11	35	2	20	32	37	30	20	18	18	6
5511	35	13	12	38	20	21	15	10	23	25	11	1	39	33	15	33	15	13	23	21
5512	18	34	4	25	7	22	35	25	39	9	21	17	27	19	22	12	18	36	29	3
5513	24	28	6	5	1	4	16	37	1	31	37	7	28	10	21	1	26	17	24	29
5514	1	16	2	9	9	15	24	2	1	29	9	36	32	9	24	3	11	33	15	30
5515	21	10	8	20	29	16	26	29	17	26	16	19	7	8	10	28	22	1	17	37
5516	27	39	3	32	27	10	27	4	20	22	34	28	20	9	2	12	6	28	18	17
5517	21	28	13	5	11	17	37	23	12	33	32	16	38	5	35	6	28	9	15	4
5518	17	5	36	34	4	13	24	25	39	38	21	5	5	13	21	2	23	2	27	27
5519	9	12	13	18	13	37	34	35	1	15	18	29	22	31	14	28	32	26	33	31
5520	16	3	39	27	6	3	17	14	12	20	39	37	31	5	24	36	5	6	4	23
5521	18	37	17	30	5	9	38	23	20	13	35	31	37	6	16	23	39	9	7	20
5522	35	17	39	34	13	38	17	34	13	37	30	17	33	33	7	31	12	10	22	4
5523	30	9	7	31	9	12	26	24	26	8	3	35	4	35	6	28	22	31	33	20
5524	14	2	36	24	34	22	9	6	31	18	34	4	34	18	21	28	9	8	18	1
5525	19	21	28	30	1	18	8	23	6	27	13	12	14	33	26	29	31	10	6	7
5526	17	18	22	28	11	2	33	23	17	10	30	39	34	25	12	23	35	26	24	24
5527	38	19	21	9	14	7	18	14	5	29	22	33	22	2	22	29	2	27	37	2
5528	18	36	22	14	26	17	29	34	19	30	35	28	23	3	36	13	14	9	10	37
5529	37	13	1	17	33	5	27	15	30	33	38	29	31	37	22	5	5	37	16	32
5530	24	21	36	36	9	17	15	31	35	8	18	20	38	14	7	14	10	9	24	31
5531	25	9	10	37	14	11	39	17	36	21	5	1	1	24	37	35	4	14	25	16
5532	17	20	35	9	30	24	3	34	10	4	38	38	33	32	5	3	11	20	23	14
5533	32	29	5	7	27	22	9	36	20	13	17	35	7	7	15	23	4	8	4	22
5534	5	8	5	35	2	36	28	32	1	11	1	33	17	6	35	27	14	13	12	6
5535	16	20	28	37	20	7	17	26	25	19	33	35	21	21	25	25	21	8	33	34
5536	12	9	1	19	24	7	32	15	32	16	37	28	20	9	30	27	16	1	30	18
5537	13	28	4	25	30	27	2	15	38	38	4	16	7	11	8	36	9	8	19	26
5538	34	39	21	21	28	26	31	28	25	3	22	37	11	11	11	29	28	12	31	15
5539	13	6	36	32	13	38	20	17	10	32	16	10	27	34	4	26	26	9	33	21
5540	30	3	2	22	35	21	30	10	4	12	9	19	3	33	5	5	16	4	1	2
5541	7	27	20	33	12	38	35	3	20	23	23	6	35	30	24	8	30	4	4	38
5542	30	16	17	9	18	32	29	6	1	25	31	24	2	33	37	2	17	7	15	7
5543	35	26	37	17	34	37	5	38	9	1	6	24	9	11	24	1	7	25	9	36
5544	23	7	16	20	29	20	34	8	7	7	33	36	32	1	11	13	27	15	11	20
5545	16	30	20	39	16	7	13	15	19	15	24	21	39	38	27	12	21	29	18	9
5546	34	5	10	11	19	20	19	25	31	7	39	21	22	10	12	27	23	10	2	36
5547	16	12	1	9	14	24	20	33	38	35	39	16	24	11	1	37	29	27	30	23
5548	4	30	6	28	3	17	9	18	27	35	23	12	27	12	36	5	18	24	12	35
5549	26	3	25	16	10	4	27	30	18	9	17	21	2	38	2	4	23	6	34	2
5550	26	1	12	11	9	8	32	12	6	9	34	39	15	12	17	20	32	18	9	35
5551	27	33	1	14	15	20	13	32	29	35	12	22	6	8	21	2	38	34	23	24
5552	17	16	38	14	14	24	26	11	24	29	21	15	1	2	38	31	11	18	33	21
5553	37	39	10	19	17	23	15	16	27	25	25	5	26	15	24	36	33	24	11	5
5554	25	10	3	2	37	3	37	21	1	10	12	22	16	7	28	12	3	5	12	12
5555	11	36	7	33	19	17	8	28	21	33	27	7	14	22	25	29	33	7	21	19
5556	37	7	11	24	5	34	29	13	20	23	20	30	27	39	19	9	2	14	22	23
5557	3	2	16	16	17	5	15	14	39	26	19	2	33	3	25	19	23	1	19	13
5558	9	8	32	28	31	14	13	26	5	33	4	27	3	15	32	14	19	32	15	33
5559	39	33	14	30	21	33	19	19	30	36	27	23	23	33	30	5	33	11	37	39
5560	9	25	12	3	38	30	24	37	18	6	1	12	11	23	23	31	15	29	6	12
5561	16	3	8	34	31	11	29	6	28	33	26	25	34	14	22	24	24	29	36	35
5562	24	38	31	2	19	11	37	23	20	11	32	30	22	38	30	7	35	27	26	27
5563	32	3	2	6	39	2	10	22	29	7	28	13	38	12	26	25	16	27	9	7
5564	6	11	15	28	36	18	31	31	6	39	34	26	30	23	10	23	24	35	39	36
5565	4	39	35	12	35	4	27	20	1	29	32	31	37	33	16	24	18	10	22	30
5566	18	3	33	34	8	33	27	25	3	5	9	1	4	12	21	25	36	6	11	36
5567	22	39	34	27	20	4	21	8	26	7	14	3	28	12	9	8	3	22	28	39
5568	22	9	21	1	5	33	15	18	6	32	25	31	20	39	11	18	14	27	37	14
5569	9	18	17	9	8	37	21	29	34	15	14	11	23	34	20	34	18	6	6	8
5570	28	35	1	20	30	19	38	23	31	16	25	10	19	37	33	38	11	14	36	12
5571	9	25	21	7	32	7	9	20	30	37	17	25	18	39	35	30	21	18	24	1
5572	19	14	27	6	21	24	9	1	23	5	10	22	7	4	36	2	39	8	30	23
5573	11	11	23	37	34	28	11	22	12	34	17	6	9	37	8	13	9	33	8	16
5574	6	3	11	3	12	8	13	36	5	32	10	20	13	30	20	37	32	23	1	17
5575	16	37	10	25	31	37	38	14	7	26	18	22	38	11	6	15	28	22	22	21
5576	6	34	30	12	33	35	18	4	4	38	10	26	22	33	6	12	21	37	31	16
5577	7	36	11	30	22	6	9	36	5	2	10	30	4	18	1	26	31	31	12	8
5578	28	9	4	10	22	38	19	33	22	20	14	14	26	36	12	39	38	27	6	13
5579	2	14	18	7	9	10	14	37	7	16	16	19	9	35	6	32	27	2	29	23
5580	27	7	16	16	15	20	25	23	19	1	12	14	29	8	20	37	23	31	10	38
5581	21	1	39	34	19	10	20	21	7	13	23	26	7	5	6	12	10	23	21	21
5582	5	4	31	35	39	1	38	4	21	38	21	32	9	23	27	23	20	16	16	25
5583	4	10	14	8	12	35	39	27	10	11	35	18	3	18	27	30	4	11	8	5
5584	19	25	4	4	29	9	22	5	10	5	24	28	9	23	18	17	17	8	19	2
5585	14	30	14	32	22	25	38	16	39	38	35	20	33	12	26	28	18	15	15	26
5586	9	38	22	27	12	10	16	3	26	16	24	11	21	21	11	19	32	6	5	20
5587	37	29	37	21	32	12	18	27	26	31	7	35	17	23	13	24	39	2	19	26
5588	9	31	4	35	7	13	12	22	26	26	3	17	22	8	21	29	4	9	24	1
5589	21	38	36	8	9	2	38	22	8	6	16	30	13	4	15	26	1	17	29	6
5590	15	38	38	33	35	25	20	5	32	31	12	19	18	39	24	30	31	39	4	34
5591	9	33	27	27	3	31	7	36	34	10	7	2	17	25	6	21	26	10	12	34
5592	36	20	24	9	9	39	35	33	13	27	9	17	16	20	26	25	15	32	3	30
5593	6	34	30	3	36	23	32	22	21	34	37	26	35	2	15	5	28	1	4	32
5594	31	5	31	25	24	14	18	15	20	21	23	21	21	22	38	22	21	35	25	30
5595	16	35	16	2	21	11	3	22	3	30	31	34	35	25	24	16	11	9	39	23
5596	24	24	10	12	6	29	34	31	10	17	4	29	32	8	34	22	17	37	31	2
5597	32	29	9	17	9	10	29	39	30	29	12	4	14	9	19	6	38	27	30	6
5598	12	3	2	19	20	20	14	26	34	7	22	14	21	23	18	14	9	2	8	25
5599	17	3	2	22	18	12	32	5	11	15	17	1	38	18	5	23	4	30	18	37
5600	9	28	29	37	27	20	38	14	36	34	32	19	9	7	16	27	30	31	20	19
5601	29	26	30	4	19	5	28	8	35	39	32	27	35	11	32	25	16	23	30	2
5602	22	28	37	37	15	18	2	20	21	21	37	26	26	22	35	34	8	27	17	38
5603	34	25	3	17	22	34	21	17	17	38	1	18	19	19	39	13	16	30	27	20
5604	9	13	37	1	1	3	24	34	18	24	5	37	16	34	27	15	27	3	15	11
5605	27	8	29	2	13	22	35	17	12	35	27	23	23	24	19	37	6	16	33	21
5606	20	6	6	21	14	16	36	20	30	34	28	11	35	34	27	2	19	3	22	22
5607	17	25	5	13	30	17	26	33	7	31	14	2	8	2	37	20	4	18	24	7
5608	16	19	23	26	2	20	27	11	4	2	32	32	3	7	9	13	4	12	32	4
5609	8	24	22	15	17	3	26	8	18	16	7	24	37	34	19	5	9	5	33	39
5610	6	35	13	8	6	18	29	33	2	27	33	6	23	14	11	37	8	11	3	39
5611	25	8	32	37	19	21	36	38	10	17	1	9	20	24	13	6	33	6	4	20
5612	18	21	4	6	30	22	13	17	14	35	14	27	8	15	29	6	15	35	8	36
5613	21	32	21	6	6	1	5	37	7	34	1	34	36	4	17	28	4	37	31	12
5614	21	1	18	23	6	13	12	30	12	10	23	3	6	22	10	25	33	19	34	3
5615	35	18	24	5	33	27	13	19	10	7	10	13	33	20	31	30	15	25	31	6
5616	22	2	1	15	3	36	22	32	31	3	34	5	12	17	28	9	13	37	33	18
5617	12	29	37	8	37	25	16	7	18	25	19	23	15	10	16	33	10	23	26	35
5618	2	2	23	26	37	39	18	5	31	3	26	35	13	38	10	17	33	12	31	14
5619	3	7	35	5	33	11	15	3	5	36	39	12	32	16	28	18	21	5	12	3
5620	30	35	33	16	35	8	29	21	39	16	15	35	33	18	8	34	35	24	14	38
5621	29	30	32	11	35	23	27	30	32	5	21	28	39	34	33	36	16	36	39	5
5622	24	21	15	36	31	6	38	17	8	28	25	38	18	31	18	21	7	27	14	24
5623	1	3	6	7	24	7	33	10	15	17	1	24	7	10	4	28	24	26	28	28
5624	34	10	35	26	12	23	9	5	38	36	27	18	18	1	12	15	21	39	24	2
5625	11	10	19	14	5	10	32	37	2	20	18	34	11	10	32	25	6	33	19	6
5626	17	7	32	10	37	2	1	22	7	24	16	31	7	24	16	14	10	9	32	21
5627	36	4	28	14	27	24	24	16	14	5	3	1	35	31	12	20	30	11	11	13
5628	5	28	31	36	18	35	22	19	7	24	19	37	39	16	34	34	20	25	37	31
5629	14	9	25	35	10	30	9	4	15	23	7	9	7	25	24	35	11	26	36	39
5630	13	25	7	5	28	30	11	28	37	29	30	13	24	3	39	26	24	9	14	15
5631	10	32	32	32	11	12	27	27	4	20	25	12	27	24	24	27	18	34	38	20
5632	39	2	30	6	21	35	35	37	15	31	17	33	36	35	23	39	29	9	39	1
5633	12	29	28	34	19	9	16	25	24	30	10	36	12	17	24	38	29	7	25	7
5634	23	39	3	21	23	25	30	8	33	15	24	33	9	15	2	36	39	18	27	7
5635	26	11	5	26	22	26	11	4	33	17	4	22	27	24	27	12	11	14	6	22
5636	7	5	28	29	33	23	35	1	21	38	30	13	7	39	38	38	25	33	28	25
5637	29	13	8	36	19	10	31	29	16	16	39	37	20	25	24	24	13	15	3	27
5638	31	31	30	4	33	39	14	39	29	21	28	18	11	33	22	30	8	11	17	24
5639	33	13	20	22	26	31	8	12	24	23	1	9	3	39	26	4	14	4	36	38
5640	3	13	6	23	28	9	1	22	18	34	18	6	1	3	23	3	4	20	25	24
5641	16	14	20	11	13	17	34	38	31	7	31	24	16	23	29	33	10	10	12	33
5642	1	34	31	19	28	5	3	22	21	31	38	12	29	26	33	21	34	23	36	2
5643	8	35	19	9	16	8	12	6	9	18	22	10	17	20	15	37	19	17	15	16
5644	33	32	16	35	19	36	36	18	26	13	28	27	32	24	17	18	29	32	19	7
5645	20	28	27	13	32	26	22	24	27	18	22	8	6	26	11	21	15	19	28	12
5646	15	25	29	5	10	33	34	19	20	31	10	32	39	19	30	1	37	18	32	33
5647	38	19	10	18	25	15	37	19	13	35	3	25	32	6	35	9	37	29	31	35
5648	27	33	14	32	3	4	9	39	28	18	2	20	7	7	15	31	20	5	31	34
5649	27	2	8	21	20	8	1	4	17	20	24	11	33	13	34	35	7	34	33	38
5650	5	1	34	11	28	30	12	2	7	11	17	25	14	6	15	36	31	36	23	20
5651	30	18	35	38	37	28	12	23	39	29	10	15	13	6	5	4	11	39	10	12
5652	29	39	31	9	8	4	39	17	13	27	23	18	3	6	2	32	34	32	16	37
5653	38	29	35	37	25	33	19	31	9	14	1	38	36	36	24	4	11	2	26	12
5654	1	3	19	16	3	37	2	39	26	11	18	19	23	39	33	4	1	18	26	5
5655	22	23	12	26	11	31	19	5	1	21	30	11	13	18	28	15	13	37	32	7
5656	36	15	6	14	18	27	17	37	1	25	37	20	16	15	1	4	17	6	15	38
5657	5	36	17	35	30	1	36	5	13	26	11	12	5	30	35	13	24	22	17	31
5658	33	6	11	34	9	30	16	3	16	36	18	2	5	15	17	35	21	22	25	3
5659	27	38	37	18	25	35	27	18	19	15	12	12	35	33	38	22	24	28	39	34
5660	36	35	6	15	18	8	2	9	27	7	22	2	19	17	10	21	28	38	38	35
5661	27	18	4	11	38	32	18	25	31	25	15	26	21	4	36	3	14	33	9	17
5662	16	6	39	17	34	30	20	19	39	25	14	36	29	5	34	5	8	10	37	3
5663	1	32	30	27	10	33	9	2	34	30	29	25	25	27	36	16	12	29	38	6
5664	5	18	37	23	15	11	15	18	28	9	33	6	36	35	14	17	38	13	36	22
